2.104490000000000000e+06
6.146497000000000000e+06
9.933898000000000000e+06
1.346201800000000000e+07
1.674384200000000000e+07
1.980890100000000000e+07
2.261402400000000000e+07
2.518641200000000000e+07
2.751503900000000000e+07
2.960191900000000000e+07
3.148385600000000000e+07
3.314197500000000000e+07
3.459371600000000000e+07
3.582963300000000000e+07
3.686955200000000000e+07
3.773889900000000000e+07
3.841740200000000000e+07
3.887840500000000000e+07
3.916899600000000000e+07
3.927815300000000000e+07
3.924338500000000000e+07
3.900205800000000000e+07
3.861517600000000000e+07
3.807132000000000000e+07
3.734552900000000000e+07
3.644250900000000000e+07
3.538965900000000000e+07
3.418769900000000000e+07
3.285850800000000000e+07
3.141528700000000000e+07
2.982990300000000000e+07
2.815641100000000000e+07
2.633600800000000000e+07
2.440349700000000000e+07
2.266167900000000000e+07
2.120381300000000000e+07
1.988034700000000000e+07
1.862230700000000000e+07
1.744903300000000000e+07
1.633517700000000000e+07
1.525122200000000000e+07
