1.703800000000000000e+04
5.141400000000000000e+04
8.474600000000000000e+04
1.186800000000000000e+05
1.508360000000000000e+05
1.841340000000000000e+05
2.167380000000000000e+05
2.486990000000000000e+05
2.807160000000000000e+05
3.126640000000000000e+05
3.434530000000000000e+05
3.724650000000000000e+05
4.055880000000000000e+05
4.357920000000000000e+05
4.663910000000000000e+05
4.961910000000000000e+05
5.254170000000000000e+05
5.555080000000000000e+05
5.826780000000000000e+05
6.130740000000000000e+05
6.404610000000000000e+05
6.700450000000000000e+05
6.992120000000000000e+05
7.255800000000000000e+05
7.559860000000000000e+05
7.838230000000000000e+05
8.116770000000000000e+05
8.390270000000000000e+05
8.677410000000000000e+05
8.955300000000000000e+05
9.233520000000000000e+05
9.500770000000000000e+05
9.777320000000000000e+05
1.004452000000000000e+06
1.031203000000000000e+06
1.059233000000000000e+06
1.085882000000000000e+06
1.114256000000000000e+06
1.141471000000000000e+06
1.166917000000000000e+06
1.192491000000000000e+06
1.222093000000000000e+06
1.245699000000000000e+06
1.271818000000000000e+06
1.297643000000000000e+06
1.324765000000000000e+06
1.350216000000000000e+06
1.373606000000000000e+06
1.398335000000000000e+06
1.425404000000000000e+06
1.449643000000000000e+06
